# Detector-averaged total system transmission from column 1 of tables 2 and 3 from https://jwst-docs.stsci.edu/jwst-near-infrared-camera/nircam-instrumentation/nircam-filters
1.748199951171875364e+04 0.000000000000000000e+00
1.749199951171875364e+04 0.000000000000000000e+00
1.750199951171875000e+04 1.950565432638859753e-07
1.751199951171875000e+04 7.690002470609276224e-07
1.752199951171875000e+04 3.095530587767902432e-07
1.753199951171875000e+04 7.837555900793670554e-07
1.754199951171875000e+04 1.106250237667542122e-06
1.755199951171875000e+04 1.511549718335608207e-06
1.756199951171875000e+04 6.996121669887660421e-07
1.757199951171875000e+04 4.320707330172737439e-07
1.758199951171875000e+04 1.834560543354029168e-06
1.759199951171875000e+04 8.568312611372002777e-07
1.760199951171875000e+04 8.444193406292146942e-07
1.761199951171875000e+04 1.282081028491925369e-06
1.762199951171875000e+04 5.142765209660206937e-07
1.763199951171875000e+04 8.615104504032620440e-07
1.764199951171875000e+04 8.524093514795048444e-07
1.765199951171875000e+04 6.039518771161987171e-07
1.766199951171875000e+04 1.524982281232469890e-06
1.767199951171875000e+04 1.304597895595776991e-06
1.768199951171875000e+04 5.586293200974451998e-07
1.769199951171875000e+04 1.894914539471687733e-07
1.770199951171875000e+04 1.314613371628939106e-06
1.771199951171875000e+04 1.116279150039437405e-06
1.772199951171875000e+04 4.250177033833023759e-07
1.773199951171875000e+04 7.984414184410167601e-07
1.774199951171875000e+04 1.133554578245256503e-06
1.775199951171875000e+04 1.626061712500805060e-06
1.776199951171875000e+04 6.019832435441140660e-07
1.777199951171875000e+04 9.829910307930164059e-07
1.778199951171875000e+04 4.178386519501052812e-07
1.779199951171875000e+04 1.263473759248256517e-06
1.780199951171875000e+04 6.857906724080046577e-07
1.781199951171875000e+04 1.220419799385248297e-06
1.782199951171875000e+04 1.194361043801175623e-06
1.783199951171875000e+04 2.235495005660141493e-06
1.784199951171875000e+04 9.427469230713893693e-07
1.785199951171875000e+04 1.622849998006822158e-07
1.786199951171875000e+04 1.548469636475818056e-06
1.787199951171875000e+04 1.362718983458727030e-06
1.788199951171875000e+04 1.093349374950202128e-06
1.789199951171875000e+04 8.569046510405567188e-07
1.790199951171875000e+04 7.389990408876648513e-07
1.791199951171875000e+04 1.562314031805007860e-06
1.792199951171875000e+04 1.417231178754269053e-06
1.793199951171875000e+04 2.508698105132765234e-06
1.794199951171875000e+04 2.674155086354730278e-06
1.795199951171875000e+04 2.473774805970060792e-07
1.796199951171875000e+04 1.142578420545670844e-06
1.797199951171875000e+04 1.399671240786258317e-06
1.798199951171875000e+04 1.227086571514485444e-06
1.799199951171875000e+04 1.491135121503231836e-06
1.800199951171875000e+04 2.059705328284544418e-06
1.801199951171875000e+04 7.121326786185874052e-07
1.802199951171875000e+04 8.995773965697533135e-07
1.803199951171875000e+04 1.580753910072675280e-06
1.804199951171875000e+04 1.968985047963156701e-06
1.805199951171875000e+04 8.941927367452599936e-07
1.806199951171875000e+04 2.803113737741490592e-06
1.807199951171875000e+04 1.057142441797227955e-06
1.808199951171875000e+04 2.181640029130065130e-06
1.809199951171875000e+04 2.471814457785161450e-06
1.810199951171875000e+04 2.292220947538666488e-06
1.811199951171875000e+04 8.028118063949242546e-07
1.812199951171875000e+04 2.806917760732703211e-06
1.813199951171875000e+04 2.511219399855141117e-06
1.814199951171875000e+04 1.850290871713778693e-06
1.815199951171875000e+04 2.010293859390030620e-06
1.816199951171875000e+04 2.559835719569600977e-06
1.817199951171875000e+04 2.126711814717343077e-06
1.818199951171875000e+04 4.113181523916992636e-06
1.819199951171875000e+04 4.849587140682752236e-06
1.820199951171875000e+04 5.989510165964469327e-06
1.821199951171875000e+04 7.095822629409972128e-06
1.822199951171875000e+04 8.684718090861052423e-06
1.823199951171875000e+04 1.225992184513034701e-05
1.824199951171875000e+04 1.368195896027595723e-05
1.825199951171875000e+04 1.917960118578663240e-05
1.826199951171875000e+04 2.065901948058684840e-05
1.827199951171875000e+04 2.670910868066059585e-05
1.828199951171875000e+04 3.365062042989684150e-05
1.829199951171875000e+04 3.995563622761657662e-05
1.830199951171875000e+04 4.985026294487739112e-05
1.831199951171875000e+04 5.939559980732980412e-05
1.832199951171875000e+04 7.527027111610736377e-05
1.833199951171875000e+04 8.958301257789208277e-05
1.834199951171875000e+04 1.118491662062664886e-04
1.835199951171875000e+04 1.421658548949658043e-04
1.836199951171875000e+04 1.855586320761894582e-04
1.837199951171875000e+04 2.362356711602754992e-04
1.838199951171875000e+04 3.196186552399275034e-04
1.839199951171875000e+04 4.484492040972694825e-04
1.840199951171875000e+04 6.578275461476137216e-04
1.841199951171875000e+04 1.001835575385193232e-03
1.842199951171875000e+04 1.579168670916145925e-03
1.843199951171875000e+04 2.567701584620852521e-03
1.844199951171875000e+04 4.102431144947025869e-03
1.845199951171875000e+04 6.415823283170779545e-03
1.846199951171875000e+04 9.658409827035968967e-03
1.847199951171875000e+04 1.385894437896541612e-02
1.848199951171875000e+04 1.813243641960690655e-02
1.849199951171875000e+04 2.258110581409246073e-02
1.850199951171875000e+04 2.662977950863937987e-02
1.851199951171875000e+04 3.103389100654069255e-02
1.852199951171875000e+04 3.557073713931706294e-02
1.853199951171875000e+04 4.048857696161249631e-02
1.854199951171875000e+04 4.425513852480240928e-02
1.855199951171875000e+04 5.184078634263960400e-02
1.856199951171875000e+04 5.986944927641665165e-02
1.857199951171875000e+04 7.082651014563112746e-02
1.858199951171875000e+04 8.341438114221901012e-02
1.859199951171875000e+04 1.010328706051966119e-01
1.860199951171875000e+04 1.229141947285860570e-01
1.861199951171875000e+04 1.536888880315547823e-01
1.862199951171875000e+04 1.929227443511323248e-01
1.863199951171875000e+04 2.414990276147789272e-01
1.864199951171875000e+04 3.044288785300169331e-01
1.865199951171875000e+04 3.646498968380167960e-01
1.866199951171875000e+04 4.212882414314014223e-01
1.867199951171875000e+04 4.641562189547188688e-01
1.868199951171875000e+04 4.908728134253581010e-01
1.869199951171875000e+04 5.038621068504534062e-01
1.870199951171875000e+04 5.120365695267108386e-01
1.871199951171875000e+04 5.146072968908305123e-01
1.872199951171875000e+04 5.147730232656186899e-01
1.873199951171875000e+04 5.156650701481938492e-01
1.874199951171875000e+04 5.133930133638671123e-01
1.875199951171875000e+04 5.131407329067017020e-01
1.876199951171875000e+04 5.102833743396687494e-01
1.877199951171875000e+04 5.056717403413372169e-01
1.878199951171875000e+04 4.973485707234880926e-01
1.879199951171875000e+04 4.843093090702275116e-01
1.880199951171875000e+04 4.632282570390148235e-01
1.881199951171875000e+04 4.300175587769006214e-01
1.882199951171875000e+04 3.854656631285761637e-01
1.883199951171875000e+04 3.321571532323078224e-01
1.884199951171875000e+04 2.768376525088564466e-01
1.885199951171875000e+04 2.267154172454524386e-01
1.886199951171875000e+04 1.846152355631140440e-01
1.887199951171875000e+04 1.505678939560157192e-01
1.888199951171875000e+04 1.249337135542434585e-01
1.889199951171875000e+04 1.040269866466838611e-01
1.890199951171875000e+04 8.829258752525875886e-02
1.891199951171875000e+04 7.561915644797108371e-02
1.892199951171875000e+04 6.607798526471372891e-02
1.893199951171875000e+04 5.729217443604595061e-02
1.894199951171875000e+04 5.022391428991887508e-02
1.895199951171875000e+04 4.321567052494024175e-02
1.896199951171875000e+04 3.669223277887075085e-02
1.897199951171875000e+04 3.076522388539396080e-02
1.898199951171875000e+04 2.530547882815098112e-02
1.899199951171875000e+04 2.008504030930094442e-02
1.900199951171875000e+04 1.485213893593239666e-02
1.901199951171875000e+04 1.060579979270810137e-02
1.902199951171875000e+04 7.272473567128978980e-03
1.903199951171875000e+04 4.860642757253703407e-03
1.904199951171875000e+04 3.139210802658097457e-03
1.905199951171875000e+04 2.024546018859298569e-03
1.906199951171875000e+04 1.322448364209564573e-03
1.907199951171875000e+04 8.808609018957527619e-04
1.908199951171875000e+04 6.009512309794960141e-04
1.909199951171875000e+04 4.276643442771390410e-04
1.910199951171875000e+04 3.064322872283447153e-04
1.911199951171875000e+04 2.298087065608274437e-04
1.912199951171875000e+04 1.742131705692742747e-04
1.913199951171875000e+04 1.344959863728801218e-04
1.914199951171875000e+04 1.050939354129926611e-04
1.915199951171875000e+04 8.494421153954013538e-05
1.916199951171875000e+04 6.881330620813986491e-05
1.917199951171875000e+04 5.538727350879534103e-05
1.918199951171875000e+04 4.421089667967614660e-05
1.919199951171875000e+04 3.336289041442228541e-05
1.920199951171875000e+04 3.039137420326431304e-05
1.921199951171875000e+04 2.432495604724987424e-05
1.922199951171875000e+04 1.809330386514967410e-05
1.923199951171875000e+04 1.577005770838620923e-05
1.924199951171875000e+04 1.232269167916387184e-05
1.925199951171875000e+04 8.725995749457601618e-06
1.926199951171875000e+04 7.077694436955053949e-06
1.927199951171875000e+04 7.319918678828785520e-06
1.928199951171875000e+04 6.045699025900040000e-06
1.929199951171875000e+04 5.610104523433454154e-06
1.930199951171875000e+04 3.166143233473222566e-06
1.931199951171875000e+04 5.105547888951104222e-06
1.932199951171875000e+04 4.439734622146488892e-06
1.933199951171875000e+04 2.649700400064794194e-06
1.934199951171875000e+04 1.594711845893419899e-06
1.935199951171875000e+04 4.415338341026027582e-06
1.936199951171875000e+04 3.287896615254067959e-06
1.937199951171875000e+04 1.532491889012075993e-06
1.938199951171875000e+04 3.386187405251322960e-06
1.939199951171875000e+04 1.655819888483771887e-06
1.940199951171875000e+04 2.242581990536673749e-06
1.941199951171875000e+04 1.714265303662831517e-06
1.942199951171875000e+04 3.151433818835853465e-06
1.943199951171875000e+04 7.547817475587984588e-07
1.944199951171875000e+04 1.967420498377288834e-06
1.945199951171875000e+04 3.532182067919039531e-07
1.946199951171875000e+04 1.514783203483545316e-06
1.947199951171875000e+04 2.058162121943040075e-06
1.948199951171875000e+04 3.506905091032613291e-07
1.949199951171875000e+04 1.701786332622070449e-06
1.950199951171875000e+04 3.415446803365677674e-06
1.951199951171875000e+04 9.147287849647183504e-07
1.952199951171875000e+04 7.648927405217288871e-07
1.953199951171875000e+04 2.503777858732680961e-06
1.954199951171875000e+04 1.392396223261929439e-06
1.955199951171875000e+04 1.472271116988450722e-06
1.956199951171875000e+04 1.017327507814487110e-06
1.957199951171875000e+04 5.484473162776945404e-11
1.958199951171875000e+04 7.250480742985798010e-07
1.959199951171875000e+04 1.987397309413220048e-06
1.960199951171875000e+04 2.551767899394381069e-06
1.961199951171875000e+04 5.650705145550532543e-07
1.962199951171875000e+04 1.328508932698794207e-06
1.963199951171875000e+04 3.413754092615466474e-07
1.964199951171875000e+04 1.164877088714499777e-06
1.965199951171875000e+04 2.195558401028979086e-06
1.966199951171875000e+04 1.190018780477646729e-06
1.967199951171875000e+04 1.277526343425385876e-06
