# SDSS i' filter
# From http://www.aip.de/en/research/facilities/stella/instruments/data/sloanugriz-filter-curves
1100,0.016989978
1099.5,0.011556068
1099,0.013618346
1098.5,0.011309397
1098,0.014193976
1097.5,0.013827494
1097,0.013689029
1096.5,0.012012143
1096,0.010340733
1095.5,0.009490682
1095,0.012608884
1094.5,0.013261195
1094,0.012652723
1093.5,0.009932054
1093,0.013503706
1092.5,0.011806441
1092,0.010576512
1091.5,0.009061837
1091,0.010017751
1090.5,0.009158345
1090,0.015168048
1089.5,0.008991095
1089,0.008672212
1088.5,0.008808682
1088,0.010231402
1087.5,0.009360543
1087,0.011283483
1086.5,0.008643913
1086,0.013392853
1085.5,0.012544659
1085,0.00730072
1084.5,0.011156504
1084,0.012028562
1083.5,0.005045186
1083,0.00604983
1082.5,0.012857987
1082,0.010984613
1081.5,0.00589711
1081,0.007707347
1080.5,0.009236801
1080,0.01055267
1079.5,0.00826815
1079,0.008298046
1078.5,0.009669355
1078,0.007357375
1077.5,0.010126186
1077,0.007578667
1076.5,0.010766178
1076,0.007978828
1075.5,0.006853948
1075,0.009909621
1074.5,0.007189298
1074,0.009178901
1073.5,0.004780656
1073,0.00930531
1072.5,0.009373006
1072,0.006297328
1071.5,0.008749471
1071,0.008268252
1070.5,0.009128939
1070,0.009157446
1069.5,0.007908081
1069,0.011690291
1068.5,0.008917987
1068,0.005872031
1067.5,0.010006311
1067,0.011302909
1066.5,0.006818451
1066,0.005672546
1065.5,0.008857149
1065,0.009544672
1064.5,0.009214651
1064,0.0066305
1063.5,0.007394832
1063,0.007868503
1062.5,0.009382555
1062,0.008981463
1061.5,0.004871637
1061,0.012525318
1060.5,0.008300764
1060,0.009002245
1059.5,0.00601864
1059,0.006721634
1058.5,0.006581658
1058,0.011055576
1057.5,0.010181095
1057,0.008125986
1056.5,0.007530024
1056,0.008285217
1055.5,0.01153395
1055,0.008350733
1054.5,0.006133044
1054,0.010965895
1053.5,0.012467067
1053,0.009767804
1052.5,0.008465166
1052,0.009087302
1051.5,0.013034696
1051,0.003264277
1050.5,0.007089093
1050,0.01006037
1049.5,0.006622361
1049,0.010266617
1048.5,0.002681102
1048,0.009920144
1047.5,0.008544131
1047,0.010862686
1046.5,0.00673043
1046,0.010119183
1045.5,0.009959516
1045,0.007676279
1044.5,0.007819331
1044,0.01017631
1043.5,0.010921182
1043,0.009280638
1042.5,0.006401652
1042,0.006421195
1041.5,0.010212473
1041,0.010170342
1040.5,0.004155772
1040,0.006038344
1039.5,0.00855597
1039,0.009202792
1038.5,0.009551755
1038,0.008557744
1037.5,0.006969154
1037,0.007079582
1036.5,0.00803707
1036,0.006588701
1035.5,0.007753135
1035,0.008255323
1034.5,0.004490946
1034,0.007425458
1033.5,0.005724879
1033,0.006095882
1032.5,0.009957801
1032,0.00822666
1031.5,0.00730861
1031,0.005548528
1030.5,0.008787454
1030,0.010581685
1029.5,0.00940184
1029,0.007118224
1028.5,0.00983287
1028,0.002895663
1027.5,0.003288969
1027,0.008018802
1026.5,0.00841696
1026,0.008339034
1025.5,0.007984482
1025,0.006190062
1024.5,0.007901708
1024,0.011343457
1023.5,0.007359646
1023,0.007024145
1022.5,0.01047403
1022,0.003030976
1021.5,0.010430235
1021,0.005500271
1020.5,0.004575718
1020,0.013362347
1019.5,0.005203886
1019,0.003957614
1018.5,0.009190373
1018,0.010875527
1017.5,0.005830607
1017,0.003436952
1016.5,0.0124429
1016,0.009802762
1015.5,0.006888403
1015,0.008438004
1014.5,0.005513089
1014,0.00854312
1013.5,0.009358291
1013,0.007129747
1012.5,0.009608439
1012,0.012337098
1011.5,0.007211363
1011,0.012493886
1010.5,0.011417551
1010,0.007833629
1009.5,0.008705992
1009,0.006496531
1008.5,0.011337484
1008,0.008644616
1007.5,0.008664443
1007,0.00724935
1006.5,0.010529191
1006,0.01011801
1005.5,0.006718612
1005,0.007251212
1004.5,0.007330852
1004,0.007617355
1003.5,0.008892894
1003,0.006496565
1002.5,0.009997939
1002,0.008185444
1001.5,0.007864356
1001,0.007117711
1000.5,0.007560919
1000,0.009480656
999.5,0.00429788
999,0.009127208
998.5,0.008939202
998,0.00798119
997.5,0.007348258
997,0.007975216
996.5,0.008752972
996,0.014663669
995.5,0.007167066
995,0.006402265
994.5,0.011048138
994,0.009826447
993.5,0.008640819
993,0.009192522
992.5,0.008112906
992,0.011557573
991.5,0.01267382
991,0.00600106
990.5,0.006194456
990,0.010744404
989.5,0.006035081
989,0.010065273
988.5,0.009478086
988,0.008720746
987.5,0.009765823
987,0.008237829
986.5,0.013361369
986,0.003836187
985.5,0.008307751
985,0.012563792
984.5,0.007667828
984,0.0096917
983.5,0.012155483
983,0.003646133
982.5,0.006849103
982,0.010687028
981.5,0.005250765
981,0.004257243
980.5,0.008645264
980,0.005707263
979.5,0.006952875
979,0.009990993
978.5,0.009050866
978,0.005408168
977.5,0.007796753
977,0.009089688
976.5,0.007376207
976,0.009251645
975.5,0.007555953
975,0.004051612
974.5,0.00870851
974,0.006298479
973.5,0.004293576
973,0.005517446
972.5,0.010607551
972,0.008913464
971.5,0.003125537
971,0.00492343
970.5,0.007122429
970,0.011571535
969.5,0.010259119
969,0.010261483
968.5,0.007254297
968,0.009261751
967.5,0.006992322
967,0.008151078
966.5,0.009056741
966,0.010756086
965.5,0.012409172
965,0.009252326
964.5,0.005534977
964,0.008251562
963.5,0.007547845
963,0.0071625
962.5,0.009234337
962,0.007652327
961.5,0.008956849
961,0.004941863
960.5,0.00926068
960,0.011053241
959.5,0.010332521
959,0.011670831
958.5,0.01121088
958,0.007409144
957.5,0.007409152
957,0.007079379
956.5,0.00809818
956,0.00861315
955.5,0.011412135
955,0.011821724
954.5,0.006314711
954,0.010383187
953.5,0.00994633
953,0.010213773
952.5,0.007286911
952,0.007866392
951.5,0.010751531
951,0.008819445
950.5,0.007088138
950,0.008373384
949.5,0.009872994
949,0.012752799
948.5,0.010226146
948,0.011817531
947.5,0.004767208
947,0.008365856
946.5,0.011646839
946,0.008712368
945.5,0.007936939
945,0.002818997
944.5,0.015890181
944,0.011199926
943.5,0.009066683
943,0.008321526
942.5,0.011562472
942,0.010757126
941.5,0.009779681
941,0.007818266
940.5,0.005813694
940,0.01086809
939.5,0.012415132
939,0.007055969
938.5,0.00985838
938,0.009571716
937.5,0.01125251
937,0.008714237
936.5,0.009623026
936,0.010490833
935.5,0.007964658
935,0.009938932
934.5,0.005861646
934,0.005203927
933.5,0.008666893
933,0.008991212
932.5,0.008139541
932,0.011768816
931.5,0.010477072
931,0.009516078
930.5,0.013594964
930,0.006463625
929.5,0.005876096
929,0.009657302
928.5,0.012090068
928,0.006452741
927.5,0.01166093
927,0.012667513
926.5,0.008614188
926,0.010359893
925.5,0.010253994
925,0.008339206
924.5,0.004238419
924,0.01211918
923.5,0.008693209
923,0.010205058
922.5,0.008751157
922,0.014313217
921.5,0.006741814
921,0.006271818
920.5,0.012680055
920,0.014156585
919.5,0.008462328
919,0.010075123
918.5,0.010445043
918,0.008994436
917.5,0.013102322
917,0.007133929
916.5,0.011177411
916,0.010060757
915.5,0.01063111
915,0.011018979
914.5,0.008695731
914,0.01056511
913.5,0.011266414
913,0.012515115
912.5,0.010479895
912,0.015873464
911.5,0.006546654
911,0.008962027
910.5,0.011963588
910,0.008478095
909.5,0.008931308
909,0.013013151
908.5,0.008392817
908,0.010069112
907.5,0.008572813
907,0.017643983
906.5,0.007574853
906,0.008662356
905.5,0.012775595
905,0.010414848
904.5,0.015118824
904,0.015189217
903.5,0.007183964
903,0.00970276
902.5,0.015400519
902,0.011848962
901.5,0.006256748
901,0.010053635
900.5,0.019355446
900,0.008543768
899.5,0.008871187
899,-0.001990377
898.5,0.001621851
898,0.003175494
897.5,0.004650548
897,0.00078643
896.5,0.003665259
896,0.002897342
895.5,0.003111551
895,0.005221299
894.5,0.004325495
894,0.007903456
893.5,0.004231752
893,0.004484999
892.5,0.006083567
892,0.004742919
891.5,0.005196718
891,0.008549577
890.5,0.001495579
890,0.008020647
889.5,0.005640082
889,0.006245074
888.5,0.007810365
888,0.009054105
887.5,0.007602415
887,0.011447421
886.5,0.010229936
886,0.010565249
885.5,0.010344803
885,0.011934988
884.5,0.01108119
884,0.012139736
883.5,0.012023845
883,0.015757801
882.5,0.012950522
882,0.013398861
881.5,0.016392788
881,0.015510397
880.5,0.019026332
880,0.021229308
879.5,0.021990499
879,0.020307496
878.5,0.021755753
878,0.022681689
877.5,0.02572629
877,0.024792541
876.5,0.029545574
876,0.029813787
875.5,0.034967065
875,0.031518437
874.5,0.035287231
874,0.038284324
873.5,0.042289115
873,0.045583911
872.5,0.048389997
872,0.048860338
871.5,0.054490142
871,0.05697104
870.5,0.065869771
870,0.071203612
869.5,0.074840136
869,0.080669031
868.5,0.083496533
868,0.090452276
867.5,0.097288288
867,0.107061908
866.5,0.115125753
866,0.122029394
865.5,0.134238616
865,0.144475877
864.5,0.157651424
864,0.17391932
863.5,0.188436136
863,0.202855259
862.5,0.219710216
862,0.24034977
861.5,0.260732055
861,0.284941405
860.5,0.313273042
860,0.338265896
859.5,0.37068364
859,0.406332314
858.5,0.448119998
858,0.493021369
857.5,0.537521243
857,0.595643938
856.5,0.6578421
856,0.723234236
855.5,0.79879117
855,0.890174687
854.5,0.989409804
854,1.098965168
853.5,1.210980535
853,1.355394602
852.5,1.511471987
852,1.683270335
851.5,1.887929797
851,2.109944582
850.5,2.357925415
850,2.651868105
849.5,2.980550051
849,3.366694212
848.5,3.791309118
848,4.280079842
847.5,4.835962296
847,5.487579823
846.5,6.216894627
846,7.093028069
845.5,8.061758041
845,9.188755989
844.5,10.45034027
844,11.88775539
843.5,13.56779194
843,15.45582676
842.5,17.63459969
842,20.0988121
841.5,22.72389603
841,25.81138611
840.5,29.08850288
840,32.65686417
839.5,36.60196686
839,40.71734619
838.5,45.05924988
838,49.62251282
837.5,54.09460831
837,58.78123474
836.5,63.25400543
836,67.39181519
